TIME,year,month,T#BE#burro,T#DE#burro,T#ES#burro,T#FR#burro,T#IE#burro,T#NL#burro,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
1994-02-28,1994,2,258.79,263.36,248.33,260.16,248.87,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-03-07,1994,3,258.38,263.36,248.59,259.61,248.87,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-03-14,1994,3,257.98,263.36,248.64,259.36,248.87,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-03-21,1994,3,257.66,263.36,248.73,259.55,248.87,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-03-28,1994,3,257.35,263.36,248.8,259.73,248.87,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-04-04,1994,4,257.14,263.36,249.14,259.87,248.87,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-04-11,1994,4,256.96,263.36,249.17,260.03,248.87,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-04-18,1994,4,256.76,263.36,249.05,260.11,248.87,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-04-25,1994,4,256.5,263.36,248.9,260.23,248.87,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-05-02,1994,5,256.33,263.36,248.86,260.35,248.87,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-05-09,1994,5,256.15,263.36,248.82,260.41,248.87,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-05-16,1994,5,256.02,263.36,248.66,260.35,248.87,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-05-23,1994,5,255.83,263.36,248.15,260.23,248.87,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-05-30,1994,5,255.69,263.36,247.95,260.09,248.87,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-06-06,1994,6,255.57,263.36,247.83,259.94,248.87,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-06-13,1994,6,255.52,263.36,248.02,259.8,248.87,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-06-20,1994,6,255.46,263.36,248.17,259.69,248.87,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-06-27,1994,6,255.4,263.36,248.1,259.6,248.87,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-07-04,1994,7,255.34,263.36,247.96,259.53,,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-07-11,1994,7,255.37,263.36,247.72,259.75,,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-07-18,1994,7,255.4,263.36,247.44,259.93,,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-07-25,1994,7,255.43,,247.15,260.07,247.11,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-08-01,1994,8,255.45,,246.66,260.16,246.67,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-08-08,1994,8,255.48,,246.25,260.28,246.23,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-08-15,1994,8,255.51,265.79,245.79,260.39,245.79,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-08-22,1994,8,255.57,266.4,245.44,260.5,245.79,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-08-29,1994,8,255.6,267.0,245.11,260.48,245.79,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-09-05,1994,9,255.63,267.79,245.24,260.68,245.79,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-09-12,1994,9,255.66,268.28,244.98,260.88,245.79,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-09-19,1994,9,255.66,268.76,244.74,261.13,245.79,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-09-26,1994,9,255.66,269.25,244.4,261.39,245.79,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-10-03,1994,10,255.66,269.73,244.18,261.66,245.79,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-10-10,1994,10,255.66,270.22,244.7,261.93,245.79,257.11,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-10-17,1994,10,255.66,270.71,245.14,262.2,245.79,,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-10-24,1994,10,255.66,271.01,245.22,262.24,245.79,,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-10-31,1994,10,255.66,271.01,245.7,262.2,245.79,,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-11-07,1994,11,,271.01,246.06,262.06,245.79,257.97,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-11-14,1994,11,,271.01,246.68,261.57,245.79,258.19,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-11-21,1994,11,,271.01,247.39,261.06,245.79,258.4,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-11-28,1994,11,255.81,271.01,,260.54,245.79,258.62,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-12-05,1994,12,255.84,271.01,,260.09,245.79,258.62,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-12-12,1994,12,255.86,271.01,,259.7,245.79,258.62,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-12-19,1994,12,255.95,271.01,,259.46,245.79,258.62,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1994-12-26,1994,12,256.04,271.01,,259.34,245.79,258.62,2.38,4.05,2.69,1.66,4.72,2.31,24208.55,19337.63,27076.61,23496.37,13415.29,15902.93
1995-01-02,1995,1,256.19,271.01,,259.55,245.79,258.84,,,,,,,,,,,,
1995-01-09,1995,1,256.21,271.01,,260.16,245.79,259.05,,,,,,,,,,,,
1995-01-16,1995,1,256.63,271.01,243.39,261.04,,259.27,,,,,,,,,,,,
1995-01-23,1995,1,,271.01,242.83,261.93,,,1.86,4.73,2.13,1.74,4.69,2.43,26611.57,20095.87,29694.75,25435.26,14590.53,17763.23
1995-01-30,1995,1,,,249.69,,,,1.73,4.9,1.99,1.76,4.69,2.46,27212.32,20285.43,30349.28,25919.98,14884.34,18228.31
1995-02-06,1995,2,,,256.56,,,,1.6,5.07,1.85,1.78,4.68,2.49,27813.07,20474.99,31003.81,26404.7,15178.15,18693.38
1995-02-13,1995,2,,,263.44,,,,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-02-20,1995,2,294.4,304.68,270.57,302.89,287.53,294.44,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-02-27,1995,2,303.72,313.23,277.95,313.07,297.4,303.12,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-03-06,1995,3,312.63,321.77,285.44,323.19,306.25,311.81,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-03-13,1995,3,320.9,330.32,292.18,333.23,314.65,319.96,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-03-20,1995,3,321.18,330.83,290.92,334.52,313.75,320.28,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-03-27,1995,3,321.23,330.83,293.78,335.41,312.62,320.61,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-04-03,1995,4,320.99,330.83,296.97,336.06,311.48,320.93,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-04-10,1995,4,320.71,330.83,300.18,336.82,310.41,320.93,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-04-17,1995,4,320.46,330.83,303.61,337.57,309.34,320.93,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-04-24,1995,4,320.18,330.83,307.18,338.11,308.27,320.93,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-05-01,1995,5,319.92,330.83,311.47,338.66,309.38,320.93,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-05-08,1995,5,319.66,330.83,315.41,339.2,310.86,320.93,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-05-15,1995,5,319.48,330.83,315.96,339.52,312.58,320.93,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-05-22,1995,5,319.31,330.83,315.97,339.63,314.31,320.93,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-05-29,1995,5,319.31,330.83,316.18,339.63,316.03,320.93,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-06-05,1995,6,319.31,330.83,316.16,339.63,317.75,320.93,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-06-12,1995,6,319.34,330.83,316.11,339.72,319.47,320.93,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-06-19,1995,6,319.95,330.83,316.06,339.82,319.47,320.93,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-06-26,1995,6,321.73,,316.9,340.04,319.47,320.93,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-07-03,1995,7,,,317.01,340.36,319.47,,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-07-10,1995,7,,,317.24,340.79,319.47,,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-07-17,1995,7,327.24,,317.26,341.23,319.47,,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-07-24,1995,7,329.19,337.7,318.69,341.66,319.47,325.78,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-07-31,1995,7,331.3,339.53,320.07,342.0,319.47,326.99,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-08-07,1995,8,332.84,341.73,321.43,342.33,319.47,328.2,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-08-14,1995,8,333.2,343.62,323.05,342.54,319.47,329.41,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-08-21,1995,8,333.45,344.75,324.67,342.65,319.47,330.08,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-08-28,1995,8,333.8,345.27,326.47,342.87,319.47,330.74,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-09-04,1995,9,334.25,346.55,328.27,343.08,319.47,331.41,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-09-11,1995,9,335.08,347.9,328.96,343.3,319.47,332.08,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-09-18,1995,9,335.93,349.55,329.82,343.62,319.47,333.08,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-09-25,1995,9,336.98,351.79,330.69,344.05,,334.08,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-10-02,1995,10,338.1,354.04,332.16,344.72,,335.08,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-10-09,1995,10,339.22,356.29,333.63,345.76,,335.42,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-10-16,1995,10,340.63,358.38,335.27,346.58,,336.42,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-10-23,1995,10,341.96,359.73,337.0,347.69,327.22,337.42,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-10-30,1995,10,342.9,361.01,338.4,348.79,329.8,338.42,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-11-06,1995,11,343.62,361.98,339.78,349.78,332.39,339.09,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-11-13,1995,11,344.38,361.98,341.34,350.65,334.11,339.76,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-11-20,1995,11,345.07,361.98,341.54,351.23,335.83,340.42,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-11-27,1995,11,345.69,361.98,341.54,351.49,337.55,341.09,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-12-04,1995,12,345.83,361.98,341.19,351.64,337.55,341.09,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-12-11,1995,12,345.9,361.98,340.76,351.41,337.55,341.09,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-12-18,1995,12,345.87,361.98,339.59,350.95,337.55,341.09,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1995-12-25,1995,12,345.87,361.98,337.29,349.96,337.55,341.09,1.47,5.24,1.71,1.8,4.67,2.52,28413.83,20664.55,31658.35,26889.43,15471.96,19158.46
1996-01-01,1996,1,345.69,361.98,334.82,348.57,337.55,341.09,,,,,,,,,,,,
1996-01-08,1996,1,345.14,,331.87,346.82,335.48,340.42,,,,,,,,,,,,
1996-01-15,1996,1,344.42,,329.13,344.51,333.42,339.76,,,,,,,,,,,,
1996-01-22,1996,1,343.48,,323.67,341.38,329.29,339.09,1.82,4.53,1.56,1.9,4.04,2.08,27885.67,22045.73,30988.36,26878.49,15836.03,20116.99
1996-01-29,1996,1,342.22,,318.61,337.81,325.15,338.42,1.9,4.36,1.52,1.93,3.88,1.97,27753.63,22391.02,30820.86,26875.75,15927.05,20356.63
1996-02-05,1996,2,340.77,356.96,313.54,334.46,321.02,337.75,1.99,4.18,1.49,1.96,3.72,1.86,27621.59,22736.31,30653.36,26873.02,16018.07,20596.26
1996-02-12,1996,2,338.96,354.94,309.56,331.22,316.03,337.09,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-02-19,1996,2,336.98,352.17,305.76,328.39,311.03,336.42,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-02-26,1996,2,334.99,349.39,302.4,325.97,308.1,336.42,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-03-04,1996,3,333.07,346.62,299.02,323.63,305.17,335.75,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-03-11,1996,3,331.35,344.0,298.54,322.23,303.45,334.42,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-03-18,1996,3,329.6,341.37,297.63,321.36,301.73,333.08,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-03-25,1996,3,328.03,338.75,297.58,320.5,300.01,331.74,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-04-01,1996,4,326.73,336.5,297.41,319.74,299.15,329.74,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-04-08,1996,4,325.61,334.78,297.02,318.88,298.29,327.74,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-04-15,1996,4,324.02,333.43,297.15,317.93,296.74,325.74,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-04-22,1996,4,322.68,332.23,297.21,316.85,295.19,323.73,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-04-29,1996,4,321.25,330.88,297.07,315.33,294.5,322.4,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-05-06,1996,5,320.17,328.96,296.96,313.82,293.81,321.07,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-05-13,1996,5,318.94,327.42,296.79,311.88,293.12,319.73,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-05-20,1996,5,317.91,325.88,296.59,310.47,292.43,319.06,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-05-27,1996,5,316.88,324.46,296.41,308.96,291.74,318.4,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-06-03,1996,6,316.66,323.0,296.21,307.75,291.74,317.71,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-06-10,1996,6,316.19,321.75,295.87,307.21,291.74,317.65,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-06-17,1996,6,316.08,320.88,295.65,307.1,291.74,317.6,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-06-24,1996,6,316.03,320.57,295.3,306.89,291.74,317.53,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-07-01,1996,7,316.12,320.56,295.17,307.1,291.74,317.42,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-07-08,1996,7,316.14,320.66,294.87,307.06,291.74,317.23,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-07-15,1996,7,316.15,320.86,294.63,307.23,291.74,317.04,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-07-22,1996,7,316.17,321.09,294.51,307.19,291.74,316.87,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-07-29,1996,7,316.41,321.34,,307.04,291.74,316.73,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-08-05,1996,8,316.46,321.6,,306.89,291.74,316.59,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-08-12,1996,8,316.53,321.85,,306.78,291.74,316.47,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-08-19,1996,8,316.72,321.96,,306.67,291.74,315.71,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-08-26,1996,8,316.86,321.96,,306.5,291.74,315.05,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-09-02,1996,9,316.91,321.96,,306.11,291.74,313.72,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-09-09,1996,9,316.88,321.96,,305.83,291.74,312.39,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-09-16,1996,9,316.82,321.96,293.83,305.65,291.74,311.06,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-09-23,1996,9,316.81,321.96,293.8,305.54,291.74,309.73,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-09-30,1996,9,316.81,321.95,293.93,305.5,291.74,308.39,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-10-07,1996,10,316.8,321.9,294.11,305.46,291.74,307.67,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-10-14,1996,10,316.79,321.95,294.19,305.52,291.74,307.23,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-10-21,1996,10,316.73,321.92,294.18,305.61,291.74,307.38,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-10-28,1996,10,316.65,321.88,294.26,305.59,291.74,307.52,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-11-04,1996,11,316.5,321.84,294.34,305.46,,307.67,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-11-11,1996,11,,321.8,294.33,305.26,,307.81,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-11-18,1996,11,,321.77,294.43,305.11,,308.3,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-11-25,1996,11,315.68,321.74,294.5,305.07,292.02,308.83,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-12-02,1996,12,315.26,321.4,294.64,305.11,292.0,309.16,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-12-09,1996,12,314.93,,294.76,305.57,291.97,309.52,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-12-16,1996,12,314.75,321.11,294.8,306.13,291.94,310.19,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-12-23,1996,12,314.61,320.99,294.8,306.69,291.55,,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1996-12-30,1996,12,314.49,320.78,294.84,,,,2.08,4.01,1.45,1.98,3.56,1.75,27489.56,23081.6,30485.87,26870.29,16109.08,20835.9
1997-01-06,1997,1,314.27,320.51,294.87,307.99,,,,,,,,,,,,,,
1997-01-13,1997,1,314.0,320.3,295.01,308.61,288.57,,,,,,,,,,,,,
1997-01-20,1997,1,313.78,320.48,295.08,309.15,288.59,,,,,,,,,,,,,
1997-01-27,1997,1,313.6,320.66,295.21,310.06,288.61,,1.82,2.88,1.73,1.54,2.65,1.62,25964.63,22366.03,28473.4,25359.77,15321.49,21816.02
1997-02-03,1997,2,314.18,320.87,295.53,311.14,288.63,,1.76,2.6,1.8,1.43,2.42,1.59,25583.4,22187.13,27970.28,24982.14,15124.59,22061.05
1997-02-10,1997,2,314.9,321.25,295.86,312.33,288.66,316.79,1.69,2.32,1.87,1.32,2.2,1.56,25202.17,22008.24,27467.17,24604.51,14927.7,22306.08
1997-02-17,1997,2,315.66,321.85,296.34,313.74,290.44,318.43,1.63,2.04,1.94,1.2,1.97,1.53,24820.94,21829.35,26964.05,24226.88,14730.8,22551.11
1997-02-24,1997,2,316.57,322.8,296.82,315.36,291.71,319.46,1.63,2.04,1.94,1.2,1.97,1.53,24820.94,21829.35,26964.05,24226.88,14730.8,22551.11
1997-03-03,1997,3,317.65,,297.21,316.98,291.71,320.57,1.63,2.04,1.94,1.2,1.97,1.53,24820.94,21829.35,26964.05,24226.88,14730.8,22551.11
1997-03-10,1997,3,318.78,325.37,297.59,318.64,291.71,321.42,1.63,2.04,1.94,1.2,1.97,1.53,24820.94,21829.35,26964.05,24226.88,14730.8,22551.11
1997-03-17,1997,3,319.89,326.54,297.96,319.94,291.71,322.33,1.63,2.04,1.94,1.2,1.97,1.53,24820.94,21829.35,26964.05,24226.88,14730.8,22551.11
