TIME,year,month,T#AT#lamb_light,T#BE#lamb_light,T#BG#lamb_light,T#CY#lamb_light,T#DE#lamb_light,T#EL#lamb_light,T#ES#lamb_light,T#FI#lamb_light,T#FR#lamb_light,T#HR#lamb_light,T#HU#lamb_light,T#IE#lamb_light,T#IT#lamb_light,T#LT#lamb_light,T#LV#lamb_light,T#NL#lamb_light,T#PL#lamb_light,T#PT#lamb_light,T#RO#lamb_light,T#SE#lamb_light,T#SI#lamb_light,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
2016-10-31,2016,10,578.14,503.21,,556.57,557.92,493.69,643.35,377.97,653.14,519.26,571.07,421.95,629.67,441.5,287.59,536.53,349.99,495.14,223.91,402.49,542.9,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-11-07,2016,11,579.43,500.49,558.75,560.71,556.35,490.73,649.48,378.34,650.86,517.48,578.98,418.24,633.65,444.8,294.58,527.75,348.93,510.29,221.71,389.95,542.92,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-11-14,2016,11,578.86,500.17,557.63,565.86,554.41,486.17,655.38,378.71,649.0,515.67,584.01,415.44,633.76,442.27,302.14,519.18,344.97,513.71,219.54,379.89,543.55,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-11-21,2016,11,576.71,498.56,557.0,572.14,551.66,480.42,659.96,378.77,646.57,496.07,589.72,415.39,629.37,450.96,305.18,511.46,342.92,517.14,218.49,377.49,543.54,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-11-28,2016,11,574.86,494.94,556.34,579.57,,474.32,664.51,378.84,644.71,489.81,594.32,416.68,622.18,443.69,313.94,506.74,340.54,518.86,217.63,372.26,543.24,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-12-05,2016,12,574.86,491.51,556.19,588.14,544.67,468.87,668.74,378.54,643.57,495.06,602.3,419.16,611.79,432.56,323.58,501.72,338.39,517.14,218.26,370.29,544.36,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-12-12,2016,12,572.29,487.47,556.31,597.86,542.32,463.21,671.16,378.24,643.43,494.77,609.34,420.66,603.45,426.53,331.38,495.82,340.36,515.43,215.42,370.98,542.4,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-12-19,2016,12,570.71,482.11,556.59,607.71,541.26,457.27,671.8,378.06,645.29,524.35,616.24,423.09,594.93,414.54,330.19,494.59,342.63,513.71,212.11,374.36,542.35,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-12-26,2016,12,571.57,478.6,556.56,615.43,541.16,455.71,671.75,377.88,646.86,526.75,618.52,425.87,591.85,421.25,319.05,493.12,345.91,512.0,212.24,379.1,543.36,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2017-01-02,2017,1,569.57,474.61,556.34,621.43,539.37,455.15,666.08,377.7,645.71,535.39,620.29,427.74,583.51,407.83,330.21,492.65,350.34,503.43,209.8,386.29,543.66,,,,,,,,,,,,
2017-01-09,2017,1,572.14,471.13,555.61,625.0,538.6,453.76,657.78,377.81,641.86,549.21,623.0,428.73,575.69,402.43,339.94,491.21,354.08,494.86,210.75,388.92,542.72,,,,,,,,,,,,
2017-01-16,2017,1,573.57,467.99,555.61,626.14,538.52,451.57,645.58,,634.14,580.94,612.16,427.6,567.37,402.57,350.81,488.19,354.99,485.71,210.09,398.93,543.29,,,,,,,,,,,,
2017-01-23,2017,1,571.71,465.89,555.87,623.86,538.43,448.35,631.94,,,622.14,600.63,427.03,557.2,405.92,355.15,488.15,357.24,476.57,208.83,407.13,545.57,2.06,0.66,1.07,0.67,1.03,0.2,43261.69,31787.01,43574.1,38044.54,27478.97,66993.59
2017-01-30,2017,1,570.29,465.19,555.87,618.29,537.46,442.8,617.99,,,644.25,581.47,427.2,543.9,417.48,357.43,488.01,355.14,464.29,209.64,416.59,545.67,2.08,0.85,1.22,0.79,1.34,0.25,43573.95,31993.58,43933.6,38290.04,27714.42,68045.97
2017-02-06,2017,2,570.14,464.3,555.18,610.43,538.64,436.43,599.62,368.58,596.57,670.91,565.75,425.87,530.3,432.36,367.61,482.84,353.13,451.14,211.7,425.23,544.91,2.1,1.04,1.36,0.91,1.65,0.29,43886.22,32200.15,44293.09,38535.55,27949.87,69098.36
2017-02-13,2017,2,569.71,463.63,554.51,600.0,539.76,430.02,580.21,366.18,581.57,694.72,547.66,426.21,512.66,424.89,384.51,481.52,362.4,436.29,213.46,435.56,546.54,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-02-20,2017,2,573.0,463.01,554.62,589.43,541.31,425.36,564.17,363.74,567.14,723.24,529.06,428.9,502.89,433.41,374.29,478.25,359.82,430.0,215.73,446.14,541.95,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-02-27,2017,2,572.57,462.1,554.64,577.86,539.64,422.65,549.85,361.29,554.57,733.48,511.15,432.38,495.36,441.33,375.51,479.53,358.01,423.71,214.84,456.48,543.03,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-03-06,2017,3,570.43,464.1,554.52,566.14,539.87,420.64,537.16,361.25,545.71,762.74,506.47,,490.93,444.54,361.42,482.54,360.05,418.0,213.51,465.21,543.65,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-03-13,2017,3,570.43,465.24,554.48,555.0,540.14,419.08,523.44,361.21,541.86,753.32,503.94,,488.14,457.49,353.62,483.03,366.23,412.29,216.73,476.69,539.89,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-03-20,2017,3,571.29,467.59,553.76,544.71,540.79,419.19,510.91,360.79,540.57,757.32,509.8,444.73,487.14,460.16,346.53,485.25,373.0,409.71,215.54,489.14,538.86,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-03-27,2017,3,568.86,473.71,554.29,534.71,541.26,422.49,502.1,360.36,543.57,728.01,513.22,452.14,493.86,461.72,332.98,491.62,379.83,408.86,215.81,501.96,536.04,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-04-03,2017,4,568.86,,,526.71,545.1,429.27,494.97,359.94,552.29,723.06,521.76,459.09,517.14,470.11,331.57,493.25,375.26,409.71,216.67,513.2,536.71,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-04-10,2017,4,568.29,,,518.14,,436.4,490.32,359.56,564.43,711.39,527.31,463.68,552.0,486.17,329.87,496.45,380.99,411.71,216.94,523.57,540.56,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-04-17,2017,4,568.0,,,511.71,,443.39,487.4,359.84,576.71,701.82,533.45,466.47,566.57,479.47,307.51,492.34,386.76,413.71,213.6,534.93,535.09,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-04-24,2017,4,567.29,528.65,579.34,504.43,552.15,446.54,488.94,360.12,589.86,664.15,535.33,471.41,578.86,498.09,303.31,490.14,390.76,415.71,217.54,545.67,530.26,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-05-01,2017,5,567.57,543.57,585.57,496.0,553.91,448.65,494.48,360.4,600.29,654.21,534.63,478.67,588.0,495.93,305.86,496.3,389.65,417.71,216.98,553.65,529.79,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-05-08,2017,5,566.86,555.31,592.48,487.0,554.48,449.66,501.99,361.06,608.43,645.38,529.3,487.17,595.43,503.55,313.81,501.09,390.06,419.71,220.41,558.44,529.68,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-05-15,2017,5,567.43,564.59,594.04,479.43,555.63,448.0,510.54,361.72,612.71,635.0,523.26,494.73,602.29,510.37,322.23,500.99,390.27,420.86,,563.89,528.56,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-05-22,2017,5,564.29,570.71,594.04,473.43,554.72,442.91,519.49,361.92,612.29,622.72,515.24,502.38,593.0,516.7,304.46,504.46,389.56,422.0,225.25,566.19,525.93,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-05-29,2017,5,563.29,569.33,594.04,467.71,550.0,437.11,528.21,362.13,610.71,610.19,510.16,510.07,577.71,498.71,301.03,508.24,391.37,422.0,224.92,567.49,521.12,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-06-05,2017,6,564.14,568.13,593.8,461.29,546.63,432.39,536.66,361.67,610.29,615.06,503.43,516.83,583.57,495.49,306.3,523.47,391.69,422.0,228.21,567.2,524.53,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-06-12,2017,6,562.57,565.07,594.98,457.29,541.93,431.61,542.37,361.22,611.29,616.34,499.85,523.21,592.14,482.31,316.07,538.41,392.94,422.0,226.13,563.9,526.04,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-06-19,2017,6,560.57,561.71,594.88,453.86,542.46,432.2,545.76,361.67,614.0,609.78,499.74,525.6,603.57,477.25,316.29,544.06,394.31,421.31,222.96,561.15,527.67,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-06-26,2017,6,559.0,559.29,589.66,452.29,543.24,435.21,548.13,362.13,619.86,621.17,504.62,523.29,614.71,473.93,311.14,547.64,394.81,420.63,222.07,558.91,527.79,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-07-03,2017,7,556.29,554.2,589.07,449.86,543.85,439.1,549.21,362.58,625.57,619.52,511.99,517.57,610.07,461.05,308.96,555.13,393.32,419.37,219.46,553.47,528.81,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-07-10,2017,7,558.29,549.27,583.85,446.43,544.03,443.11,551.25,363.5,,626.09,518.87,513.32,605.14,444.88,321.49,561.63,393.0,418.11,216.7,549.2,532.69,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-07-17,2017,7,556.29,545.2,578.7,442.43,549.33,448.99,552.06,,640.29,624.99,529.95,505.33,593.36,457.73,331.24,567.2,390.38,416.86,213.88,544.67,532.91,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-07-24,2017,7,551.43,540.41,573.86,438.71,555.92,454.8,553.18,,646.43,624.58,541.31,496.6,581.43,462.45,334.0,565.81,387.08,415.6,211.37,542.31,531.18,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-07-31,2017,7,552.71,538.04,568.71,434.14,563.5,460.56,556.94,370.0,650.14,615.82,554.27,485.08,569.07,457.98,331.84,563.53,386.29,414.34,211.45,539.92,532.1,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-08-07,2017,8,551.29,534.79,563.6,431.0,564.73,465.95,561.4,371.25,652.0,629.83,561.01,475.45,557.0,460.12,330.39,561.53,384.64,413.77,212.54,537.93,531.72,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-08-14,2017,8,551.29,531.13,563.6,429.0,566.0,471.67,565.85,372.51,651.14,611.09,564.97,470.83,549.43,458.29,338.12,561.21,381.96,413.2,211.5,532.44,530.2,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-08-21,2017,8,556.14,530.09,563.54,429.0,567.36,477.1,569.77,376.15,651.29,612.57,566.74,466.22,550.71,460.28,338.73,559.75,381.57,413.2,211.44,528.12,531.18,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-08-28,2017,8,555.29,529.27,563.54,432.0,566.9,484.24,575.31,379.8,649.57,602.59,570.67,457.58,554.5,459.29,339.99,555.55,380.74,413.2,211.25,520.2,527.48,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-09-04,2017,9,557.86,524.79,563.46,442.57,567.01,493.66,582.87,382.19,648.14,617.44,572.04,451.82,559.71,,337.27,551.46,381.06,413.2,213.85,511.22,528.61,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-09-11,2017,9,562.86,521.46,563.46,455.29,566.4,502.55,593.04,384.58,647.14,606.42,574.31,447.42,564.86,,341.76,548.05,383.06,422.46,213.83,499.93,537.73,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-09-18,2017,9,565.43,516.3,563.32,470.29,566.06,510.35,603.09,385.28,646.14,592.83,575.25,443.62,569.57,416.83,341.37,542.8,382.52,431.71,209.66,488.19,536.5,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-09-25,2017,9,568.71,511.41,563.38,486.0,566.8,517.29,614.3,385.99,645.86,575.46,579.51,439.74,576.21,391.79,342.9,537.51,382.28,,211.37,473.89,537.29,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-10-02,2017,10,572.71,508.63,563.17,501.43,566.61,522.32,625.57,386.69,646.0,563.39,576.56,441.02,580.5,371.45,340.01,534.92,381.94,,211.41,458.99,540.46,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-10-09,2017,10,574.86,505.46,563.25,515.14,564.87,527.02,636.92,385.0,645.0,561.88,578.74,435.67,586.07,,337.34,530.83,381.6,474.63,211.46,446.23,537.87,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-10-16,2017,10,578.0,499.99,563.25,528.14,565.07,527.95,645.31,382.86,644.71,575.49,580.47,431.48,590.71,,337.43,529.36,382.44,489.6,,436.96,539.33,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-10-23,2017,10,577.71,497.59,563.27,535.43,564.34,524.2,650.89,380.73,,563.99,581.23,431.52,596.07,,339.06,527.99,383.62,504.57,,425.08,541.15,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-10-30,2017,10,577.43,495.34,563.19,540.57,562.91,518.19,653.55,378.59,,576.47,583.26,430.75,603.21,,343.08,524.16,383.97,510.29,206.86,415.36,533.87,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-11-06,2017,11,574.71,494.43,563.26,544.71,560.41,511.38,653.67,378.14,628.0,591.14,588.87,430.91,611.29,,342.19,520.74,384.52,516.0,207.99,406.84,535.77,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-11-13,2017,11,576.0,492.79,563.25,549.71,558.38,505.06,651.61,377.69,629.43,590.33,592.16,431.59,617.36,,338.14,518.46,386.16,518.0,206.53,399.03,535.0,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-11-20,2017,11,575.43,491.09,563.46,554.14,556.08,497.54,649.55,378.81,631.71,605.83,605.35,428.44,621.29,,338.33,515.72,387.52,518.0,204.86,391.64,536.81,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-11-27,2017,11,574.86,490.34,563.27,561.86,554.49,488.55,647.45,379.94,634.14,606.12,608.99,432.24,623.29,394.67,337.43,512.42,386.75,518.0,200.17,383.42,537.91,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-12-04,2017,12,574.14,488.96,563.19,569.14,551.98,481.31,645.36,381.51,636.86,599.36,611.06,435.9,624.64,402.3,333.94,509.31,386.79,518.0,197.57,375.25,540.49,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-12-11,2017,12,574.71,488.44,563.19,577.14,548.86,475.07,644.68,383.09,656.29,604.4,614.31,436.02,626.57,380.12,333.18,503.78,386.3,518.0,195.16,373.2,542.17,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-12-18,2017,12,575.0,487.26,563.11,585.0,547.67,470.97,644.0,383.1,659.14,597.61,617.91,439.02,626.79,389.21,331.64,500.62,387.03,526.86,195.09,369.31,546.42,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2017-12-25,2017,12,578.71,486.67,563.11,591.57,547.41,467.58,642.8,383.11,661.86,600.06,620.61,441.98,626.5,410.46,330.28,498.45,388.18,535.71,194.47,367.08,546.52,2.13,1.23,1.51,1.03,1.96,0.34,44198.48,32406.72,44652.59,38781.05,28185.32,70150.74
2018-01-01,2018,1,577.14,487.94,563.04,595.71,545.04,465.67,639.64,383.12,661.29,617.62,621.52,445.01,619.79,399.23,334.46,499.51,388.73,,201.63,368.34,549.16,,,,,,,,,,,,
2018-01-08,2018,1,574.86,488.21,563.01,599.0,544.26,464.38,631.48,381.56,657.57,616.99,621.64,445.09,612.36,396.27,331.76,497.62,388.71,553.43,208.94,370.5,544.71,,,,,,,,,,,,
2018-01-15,2018,1,571.57,486.61,563.18,596.71,543.18,460.38,619.97,380.0,651.43,624.88,624.16,445.72,604.93,402.9,333.6,495.53,389.95,561.71,219.19,374.39,544.03,,,,,,,,,,,,
2018-01-22,2018,1,,488.13,563.26,593.0,544.07,455.92,607.92,374.7,644.57,647.19,623.25,446.43,595.21,389.76,335.11,493.2,389.75,566.29,231.74,379.55,541.57,2.08,1.18,1.64,1.5,1.8,0.43,46110.77,33672.69,46530.7,40367.8,29439.26,75462.85
2018-01-29,2018,1,569.29,489.79,563.09,588.0,545.54,450.96,595.28,369.41,635.29,641.11,620.38,447.65,582.86,,334.26,494.3,389.96,570.86,241.12,386.8,540.55,2.07,1.16,1.67,1.62,1.76,0.45,46588.84,33989.18,47000.22,40764.48,29752.75,76790.88
2018-02-05,2018,2,569.29,491.54,563.25,580.71,544.76,446.96,581.7,365.68,625.29,654.9,616.87,449.29,568.21,,333.22,495.47,389.47,568.29,250.45,397.8,537.22,2.06,1.15,1.7,1.73,1.72,0.47,47066.91,34305.68,47469.75,41161.17,30066.24,78118.91
2018-02-12,2018,2,567.29,493.66,563.19,571.71,544.18,443.5,568.65,361.96,615.14,653.44,611.46,453.51,551.86,,335.52,499.51,388.88,565.71,261.12,408.86,538.03,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
2018-02-19,2018,2,567.14,496.09,563.21,562.57,546.46,439.29,558.02,360.01,608.57,640.93,609.66,458.89,541.5,,339.22,500.47,388.06,563.14,262.64,420.79,537.52,2.05,1.14,1.73,1.85,1.67,0.49,47544.98,34622.17,47939.28,41557.85,30379.72,79446.94
