TIME,year,month,T#AT#pigmeat_e,T#BE#pigmeat_e,T#DE#pigmeat_e,T#DK#pigmeat_e,T#EL#pigmeat_e,T#ES#pigmeat_e,T#FI#pigmeat_e,T#FR#pigmeat_e,T#IE#pigmeat_e,T#LU#pigmeat_e,T#NL#pigmeat_e,T#PT#pigmeat_e,T#SE#pigmeat_e,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
2019-11-11,2019,11,188.83,154.86,190.55,186.63,208.9,,165.61,180.71,180.41,,173.92,191.57,169.59,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-11-18,2019,11,189.63,155.67,,189.25,209.75,178.49,165.47,180.57,181.87,,175.11,191.29,170.81,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-11-25,2019,11,191.22,157.37,,191.53,211.05,178.55,165.54,180.57,183.39,,177.31,191.86,172.54,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-12-02,2019,12,,159.96,,193.32,212.96,179.31,166.08,180.57,184.92,,179.8,193.71,174.27,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-12-09,2019,12,,,,194.52,215.01,180.47,166.48,180.57,186.47,,182.39,195.86,176.09,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-12-16,2019,12,198.32,165.5,200.22,195.18,216.73,181.84,167.06,180.57,188.08,,184.34,198.43,177.96,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-12-23,2019,12,199.88,167.14,201.73,195.57,218.0,182.84,167.22,180.29,189.08,,185.8,200.71,179.53,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2019-12-30,2019,12,201.06,168.56,202.93,195.24,219.33,183.69,167.52,179.86,189.55,,187.38,202.86,181.22,1.44,0.61,1.45,1.11,0.7,0.94,46641.72,33673.75,46805.14,40494.9,29581.52,80848.3
2020-01-06,2020,1,200.88,169.04,202.69,194.82,220.39,184.06,168.06,,189.74,,186.33,204.86,182.19,,,,,,,,,,,,
2020-01-13,2020,1,199.0,167.43,200.8,194.87,220.39,184.01,168.1,,189.95,,183.35,205.29,182.32,,,,,,,,,,,,
2020-01-20,2020,1,196.15,164.49,198.07,195.19,218.88,182.83,168.12,,190.13,,180.06,204.0,182.44,,,,,,,,,,,,
2020-01-27,2020,1,193.23,161.11,195.31,195.96,216.62,181.29,168.13,,190.29,,176.91,202.43,182.26,1.04,0.18,0.7,0.75,0.12,0.21,46051.6,32673.28,46773.33,39743.38,28097.39,83776.75
2020-02-03,2020,2,190.99,158.6,193.28,197.07,214.37,179.7,167.95,169.0,190.43,,174.39,200.57,182.01,0.94,0.08,0.52,0.66,-0.03,0.03,45904.07,32423.16,46765.38,39555.5,27726.36,84508.86
2020-02-10,2020,2,189.68,157.0,192.31,198.23,212.64,178.55,168.12,166.14,190.62,,171.87,199.0,181.92,0.84,-0.03,0.33,0.57,-0.18,-0.15,45756.53,32173.04,46757.43,39367.62,27355.33,85240.98
2020-02-17,2020,2,189.3,156.56,192.17,,210.92,178.24,168.47,163.43,190.81,,169.97,197.71,181.62,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-02-24,2020,2,190.4,157.0,193.57,,209.33,178.69,168.81,161.57,190.7,,170.79,196.86,181.67,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-03-02,2020,3,192.87,159.44,196.19,,208.13,179.89,169.27,160.71,190.01,,172.55,197.29,181.94,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-03-09,2020,3,195.3,162.41,198.5,,207.87,182.04,169.55,160.86,189.28,,175.23,198.86,181.65,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-03-16,2020,3,196.83,164.07,199.8,,208.66,184.24,169.79,161.86,188.52,,176.45,200.43,180.82,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-03-23,2020,3,197.66,164.64,200.52,,209.59,185.87,169.95,163.0,187.17,,176.87,201.71,,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-03-30,2020,3,198.2,165.16,200.64,,209.59,187.1,170.17,164.14,185.72,,177.28,202.57,,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-04-06,2020,4,197.63,164.51,199.69,202.71,208.93,187.88,170.17,165.14,184.04,,176.89,202.71,178.7,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-04-13,2020,4,195.86,162.36,197.42,200.81,207.34,187.53,170.16,165.57,182.33,,175.27,202.0,178.22,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-04-20,2020,4,192.96,159.03,194.09,199.14,205.35,186.16,169.99,165.43,181.24,,173.13,199.86,178.1,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-04-27,2020,4,189.03,154.89,190.54,196.92,202.69,183.64,170.05,164.71,180.15,,169.05,196.57,178.63,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-05-04,2020,5,184.74,151.51,186.66,194.63,,180.27,170.23,163.14,178.78,,164.6,192.0,179.98,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-05-11,2020,5,179.93,147.07,182.48,191.44,194.34,176.63,170.58,161.0,177.4,,159.92,186.43,181.47,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-05-18,2020,5,175.36,141.74,178.77,188.49,190.09,172.72,,158.57,175.48,,155.39,180.43,182.47,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-05-25,2020,5,171.65,137.37,175.68,184.81,185.71,168.31,,156.0,173.28,,151.67,175.0,183.49,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-06-01,2020,6,168.66,135.07,173.19,182.23,181.73,164.7,172.01,153.57,171.1,,148.74,170.29,184.78,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-06-08,2020,6,166.47,133.26,171.43,178.37,179.35,161.55,172.55,151.29,168.85,,146.89,166.57,185.9,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-06-15,2020,6,165.67,132.23,170.4,174.93,177.09,159.43,172.94,149.29,166.64,,143.18,163.86,186.48,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-06-22,2020,6,165.94,131.83,170.58,171.93,176.83,158.47,173.25,148.0,164.72,164.44,143.39,163.0,186.64,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-06-29,2020,6,167.06,132.41,170.86,169.71,176.03,158.38,173.57,147.29,163.39,165.31,142.24,163.71,186.86,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-07-06,2020,7,167.12,132.96,169.5,167.18,175.5,158.76,173.27,147.14,162.7,165.11,140.53,165.29,187.37,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-07-13,2020,7,165.71,131.64,166.74,165.1,175.5,159.69,173.14,146.71,162.53,162.69,138.18,166.57,188.08,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-07-20,2020,7,164.1,128.7,163.84,163.18,175.63,160.15,173.0,146.29,162.63,159.85,135.64,167.43,188.78,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-07-27,2020,7,162.62,125.97,160.97,161.78,175.23,159.72,172.75,145.71,162.72,157.21,132.5,168.14,189.49,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-08-03,2020,8,161.23,123.11,158.16,160.69,175.23,159.6,172.26,145.0,162.78,154.53,132.2,168.71,190.36,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-08-10,2020,8,160.04,120.13,155.36,159.69,174.7,159.39,171.71,144.29,162.86,151.72,129.69,168.57,191.59,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-08-17,2020,8,158.96,118.09,153.11,158.94,174.09,159.04,171.02,143.71,162.9,149.08,129.24,168.14,192.51,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-08-24,2020,8,158.81,116.97,152.12,158.54,174.23,158.7,170.76,143.43,162.36,147.34,129.21,167.71,192.98,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-08-31,2020,8,159.69,117.17,152.19,158.59,174.49,158.24,169.98,144.0,161.81,147.37,129.37,167.43,193.15,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-09-07,2020,9,160.55,117.73,151.64,158.99,174.74,158.07,169.29,144.71,,147.52,130.0,167.57,193.08,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-09-14,2020,9,160.51,117.77,148.9,159.08,174.08,158.7,168.7,145.71,160.74,146.4,129.71,167.71,193.02,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-09-21,2020,9,159.82,117.31,146.12,158.73,173.39,158.77,168.21,147.0,160.24,144.4,129.68,167.86,192.64,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-09-28,2020,9,158.85,116.67,143.26,158.26,172.54,158.38,167.76,148.29,159.73,142.49,129.64,168.14,192.03,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-10-05,2020,10,157.65,114.87,140.31,157.75,171.48,157.92,167.22,149.29,159.2,140.42,129.57,168.43,191.7,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-10-12,2020,10,156.39,113.13,137.4,157.33,170.55,157.77,166.74,149.86,,138.07,129.53,168.71,191.79,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-10-19,2020,10,155.16,,134.4,156.62,169.43,157.59,166.34,150.0,,135.49,129.3,169.0,191.71,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-10-26,2020,10,153.76,109.16,132.06,155.71,168.26,157.33,165.97,150.0,,132.79,128.66,169.0,191.7,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-11-02,2020,11,152.58,107.26,131.86,155.13,167.17,156.8,165.29,149.71,,131.2,128.93,168.86,191.91,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-11-09,2020,11,151.24,105.57,131.66,154.68,165.84,155.88,164.89,148.71,,130.59,127.95,168.14,192.87,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-11-16,2020,11,149.58,103.76,130.9,153.8,163.88,154.59,164.35,147.43,,129.52,126.86,166.71,193.9,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-11-23,2020,11,147.22,101.5,129.72,152.28,161.57,152.83,163.99,145.86,,127.7,125.1,164.57,194.97,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-11-30,2020,11,144.88,98.87,128.47,150.27,159.58,150.45,163.41,143.86,,126.35,123.31,,195.58,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-12-07,2020,12,142.49,96.16,127.3,148.55,157.91,147.43,163.21,141.71,157.44,125.09,121.33,,196.15,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-12-14,2020,12,140.13,93.67,126.2,147.03,155.87,144.44,162.97,139.43,156.94,124.19,119.27,154.71,196.72,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-12-21,2020,12,138.23,91.14,125.09,145.32,154.97,141.77,163.09,137.29,156.43,123.23,117.27,151.29,197.26,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2020-12-28,2020,12,137.12,89.0,124.06,144.0,153.4,139.51,162.95,135.71,156.1,122.0,116.26,148.43,197.61,0.74,-0.14,0.14,0.48,-0.32,-0.33,45609.0,31922.92,46749.48,39179.74,26984.3,85973.09
2021-01-04,2021,1,136.22,87.44,123.57,143.3,,137.77,162.88,134.43,155.8,121.1,115.37,146.29,197.99,,,,,,,,,,,,
2021-01-11,2021,1,136.18,89.31,123.69,143.18,,136.55,162.29,133.57,155.76,120.75,115.23,144.86,197.95,,,,,,,,,,,,
2021-01-18,2021,1,136.18,91.57,123.9,143.51,,135.63,161.79,133.14,155.43,120.45,115.08,144.14,198.03,,,,,,,,,,,,
2021-01-25,2021,1,136.12,93.92,124.08,143.58,,135.41,161.2,133.0,154.87,120.03,115.15,144.0,198.18,1.71,1.01,1.81,1.14,1.63,1.2,49175.51,34509.4,49422.2,41746.35,28986.88,95132.35
2021-02-01,2021,2,136.09,96.41,124.1,143.54,,135.35,160.56,133.0,154.27,119.74,115.23,144.0,198.48,1.95,1.3,2.23,1.31,2.12,1.59,50067.14,35156.02,50090.39,42388.0,29487.53,97422.17
2021-02-08,2021,2,135.91,99.19,124.17,143.64,,135.57,159.8,133.0,153.67,119.58,115.34,144.43,198.51,2.2,1.59,2.65,1.48,2.61,1.97,50958.77,35802.64,50758.57,43029.66,29988.17,99711.98
2021-02-15,2021,2,136.17,102.37,124.37,143.55,,136.15,159.22,133.0,152.92,119.71,115.55,145.29,198.49,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-02-22,2021,2,137.23,105.89,125.49,143.42,144.42,137.32,158.88,133.29,152.34,120.37,116.29,146.86,198.18,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-03-01,2021,3,139.53,108.87,127.79,143.37,141.9,139.54,158.83,133.71,151.79,122.26,117.9,149.57,198.14,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-03-08,2021,3,,112.97,,144.03,143.31,142.83,158.87,134.71,152.08,125.91,,153.43,197.98,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-03-15,2021,3,,118.3,,,146.54,147.19,158.9,136.29,152.59,,,158.43,197.89,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-03-22,2021,3,151.97,123.38,140.58,,150.54,152.39,158.91,138.14,153.12,,,164.57,197.57,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-03-29,2021,3,156.65,128.28,145.08,,154.13,158.19,158.94,140.14,154.2,139.52,135.12,171.14,197.03,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-04-05,2021,4,160.69,132.69,149.43,150.34,160.1,163.54,159.16,142.43,155.25,143.83,139.67,177.29,196.67,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-04-12,2021,4,164.09,136.66,152.9,152.28,166.19,168.43,159.14,144.71,156.93,147.71,143.67,182.71,196.6,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-04-19,2021,4,165.88,138.83,154.5,154.68,172.44,172.55,159.34,147.29,158.61,150.39,146.77,187.0,196.45,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-04-26,2021,4,166.26,139.01,154.11,156.62,174.85,175.37,159.48,150.0,160.01,150.32,147.72,190.14,196.46,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-05-03,2021,5,165.56,137.51,152.97,158.42,175.24,177.22,159.47,152.71,161.38,149.5,147.13,191.86,196.39,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-05-10,2021,5,165.1,136.1,152.19,160.08,175.37,178.36,159.71,155.43,162.76,148.6,146.51,192.57,196.38,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-05-17,2021,5,164.9,134.19,152.34,161.79,175.65,178.83,159.85,158.0,163.6,148.42,146.65,192.71,196.91,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-05-24,2021,5,165.47,135.05,152.9,164.35,176.93,180.17,159.67,160.43,164.72,148.97,147.46,193.29,197.13,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-05-31,2021,5,166.2,135.83,153.66,166.63,178.49,181.3,159.55,162.57,165.3,149.71,148.31,194.14,197.26,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-06-07,2021,6,167.48,136.87,155.19,168.77,179.96,182.6,159.33,164.43,165.89,151.03,149.15,195.14,197.39,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-06-14,2021,6,168.81,138.77,156.44,170.92,181.74,184.37,159.16,165.57,166.18,153.13,150.21,196.29,197.75,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-06-21,2021,6,169.7,139.92,157.76,171.76,182.65,186.13,159.06,166.0,166.52,154.24,150.28,197.29,197.85,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-06-28,2021,6,170.33,140.22,158.24,172.32,183.47,186.92,158.75,165.57,166.85,155.12,149.71,197.29,197.74,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-07-05,2021,7,170.58,140.74,157.9,171.88,,186.6,158.55,164.57,166.61,155.09,148.41,195.86,197.57,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-07-12,2021,7,170.23,138.56,156.69,170.14,,184.7,158.31,162.86,165.8,154.1,,193.0,197.3,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-07-19,2021,7,169.69,136.34,154.96,168.12,,182.88,158.17,160.43,164.69,152.31,,188.71,197.08,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-07-26,2021,7,168.97,134.02,153.01,165.24,,179.21,158.13,157.57,163.54,150.1,,183.57,197.12,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-08-02,2021,8,168.13,131.5,151.35,161.68,,174.86,157.97,154.71,162.43,147.73,,,196.81,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-08-09,2021,8,167.45,129.86,149.53,158.39,,170.26,157.95,152.0,160.75,145.95,,172.14,196.84,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-08-16,2021,8,166.66,128.83,147.55,154.55,,166.01,158.1,149.86,159.04,144.07,,167.29,196.82,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-08-23,2021,8,165.61,127.78,145.11,150.82,,162.31,158.36,148.29,157.9,141.74,,163.43,196.82,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-08-30,2021,8,164.07,126.63,142.73,147.06,174.18,159.26,158.8,147.29,156.76,139.63,128.25,160.43,197.16,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-09-06,2021,9,162.64,125.04,140.38,143.57,173.12,155.92,159.41,147.0,155.62,137.86,125.9,158.29,197.58,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-09-13,2021,9,161.11,123.11,138.09,140.62,172.08,153.67,159.69,146.86,154.53,136.19,123.79,156.43,197.98,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-09-20,2021,9,159.95,121.2,136.26,138.03,171.08,151.57,160.1,146.43,153.41,134.8,122.3,154.86,198.47,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-09-27,2021,9,158.9,119.6,134.5,135.99,170.02,149.27,160.43,145.57,152.85,133.62,120.58,152.86,198.99,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-10-04,2021,10,157.49,117.56,132.92,134.79,168.8,146.95,160.63,144.29,152.05,132.22,118.57,150.42,199.63,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-10-11,2021,10,156.36,115.51,131.57,,,144.33,160.59,142.71,150.98,131.14,117.37,147.52,200.28,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-10-18,2021,10,155.6,113.53,130.58,,,141.24,160.58,140.86,150.19,130.18,116.19,144.3,200.92,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-10-25,2021,10,154.46,112.1,129.87,,,138.15,160.5,138.71,149.38,129.72,115.5,140.97,201.64,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-11-01,2021,11,152.95,110.99,129.1,,,135.16,160.81,136.86,148.24,128.96,114.98,137.94,202.41,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-11-08,2021,11,151.48,110.15,128.39,,,132.49,160.99,135.29,147.08,128.16,114.34,135.19,202.93,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-11-15,2021,11,150.07,109.47,127.76,,,130.28,161.43,134.14,145.9,127.72,114.01,133.05,203.09,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-11-22,2021,11,149.47,109.34,127.53,,,128.39,161.81,133.57,144.98,127.73,114.02,131.34,203.17,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-11-29,2021,11,148.75,109.51,127.38,129.84,159.55,127.12,162.84,133.29,144.39,127.66,114.0,130.24,202.79,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-12-06,2021,12,148.27,109.65,127.59,129.69,158.86,126.18,163.68,133.43,143.78,127.75,113.93,129.74,202.16,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-12-13,2021,12,148.01,110.04,127.99,130.07,158.36,125.83,164.62,133.86,143.49,127.88,113.91,129.79,201.68,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-12-20,2021,12,148.12,110.5,128.47,130.02,158.99,125.94,165.33,134.14,143.51,128.11,113.82,129.96,200.38,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2021-12-27,2021,12,148.29,110.91,128.9,129.77,159.57,125.94,166.09,134.57,143.49,128.46,113.83,130.0,199.5,2.44,1.87,3.07,1.64,3.09,2.36,51850.4,36449.26,51426.75,43671.31,30488.82,102001.8
2022-01-03,2022,1,148.61,111.23,129.34,129.88,159.96,125.99,167.46,135.0,143.42,128.72,113.86,130.05,199.04,,,,,,,,,,,,
2022-01-10,2022,1,148.67,111.62,129.76,129.79,159.96,126.67,168.77,135.14,143.08,128.81,113.86,130.25,198.81,,,,,,,,,,,,
2022-01-17,2022,1,148.57,111.98,130.1,129.86,159.56,127.51,169.77,135.43,142.59,129.12,113.49,130.16,198.49,,,,,,,,,,,,
2022-01-24,2022,1,148.0,112.17,129.97,129.47,159.0,129.02,170.77,135.57,142.27,129.0,,130.14,197.89,6.53,5.49,5.24,3.69,6.12,5.47,50751.21,35493.35,49878.89,42079.85,30023.52,103134.08
2022-01-31,2022,1,147.31,111.97,129.67,128.21,158.46,130.56,171.65,135.71,141.87,128.71,,130.25,197.05,7.55,6.39,5.79,4.2,6.88,6.25,50476.42,35254.38,49491.92,41681.98,29907.19,103417.15
2022-02-07,2022,2,146.82,111.73,129.27,127.33,157.58,132.37,172.61,135.86,141.52,128.58,112.33,,196.84,8.58,7.3,6.33,4.71,7.63,7.03,50201.62,35015.4,49104.96,41284.12,29790.87,103700.22
2022-02-14,2022,2,146.14,111.38,129.37,,156.41,135.03,173.55,136.0,141.25,128.36,111.95,,196.1,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-02-21,2022,2,145.86,111.65,130.22,125.71,155.99,138.58,173.67,136.29,141.07,128.8,111.98,,195.07,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
2022-02-28,2022,2,146.94,113.09,,125.27,156.32,142.83,174.11,136.86,141.16,,113.69,,193.87,9.6,8.2,6.87,5.22,8.39,7.81,49926.83,34776.42,48717.99,40886.25,29674.54,103983.29
