TIME,year,month,T#AT#pigmeat_s,T#BE#pigmeat_s,T#CZ#pigmeat_s,T#DE#pigmeat_s,T#DK#pigmeat_s,T#EE#pigmeat_s,T#EL#pigmeat_s,T#ES#pigmeat_s,T#FI#pigmeat_s,T#FR#pigmeat_s,T#HR#pigmeat_s,T#HU#pigmeat_s,T#IE#pigmeat_s,T#LT#pigmeat_s,T#LU#pigmeat_s,T#LV#pigmeat_s,T#NL#pigmeat_s,T#PL#pigmeat_s,T#PT#pigmeat_s,T#RO#pigmeat_s,T#SE#pigmeat_s,T#SI#pigmeat_s,T#SK#pigmeat_s,C#BEL#inflazione,C#ITA#inflazione,C#DEU#inflazione,C#FRA#inflazione,C#ESP#inflazione,C#IRL#inflazione,C#BEL#gdp,C#ITA#gdp,C#DEU#gdp,C#FRA#gdp,C#ESP#gdp,C#IRL#gdp
2015-11-16,2015,11,153.24,129.83,148.79,144.92,137.07,149.51,171.1,134.43,151.92,141.29,148.13,148.18,140.73,143.86,146.29,147.81,121.18,134.2,,155.2,189.49,163.63,152.21,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-11-23,2015,11,149.94,127.41,146.76,142.43,136.52,148.88,170.62,131.75,151.81,138.43,146.18,145.19,139.69,141.01,143.8,143.41,118.72,130.88,,153.59,190.68,161.02,150.48,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-11-30,2015,11,147.11,124.97,144.79,139.94,135.32,148.34,170.17,129.14,151.87,135.86,144.36,141.99,139.02,138.08,141.41,139.64,116.44,127.72,,151.21,192.07,159.18,148.49,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-12-07,2015,12,144.57,122.79,142.7,137.46,134.11,148.23,169.85,126.61,151.81,133.57,142.66,138.72,138.64,135.48,138.94,135.43,114.33,125.0,,148.17,193.63,159.73,146.3,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-12-14,2015,12,142.3,120.67,140.21,135.28,132.89,147.02,169.64,124.87,151.79,131.43,140.34,135.7,138.22,133.52,136.64,131.8,112.23,122.91,,144.6,194.91,159.7,143.96,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-12-21,2015,12,140.67,119.03,138.33,133.82,131.87,,169.82,123.62,151.85,129.57,138.43,133.64,137.84,131.65,134.96,129.33,111.02,121.59,,140.84,194.97,160.53,141.72,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2015-12-28,2015,12,139.6,118.0,137.0,132.83,130.85,,169.98,122.55,151.86,128.14,137.17,132.05,137.3,130.57,133.96,126.14,110.44,121.06,,137.26,194.89,162.21,139.99,0.56,0.04,0.51,0.04,-0.5,-0.29,41008.3,30242.39,41103.26,36652.92,25754.36,62179.26
2016-01-04,2016,1,139.08,117.49,136.21,132.62,129.84,143.46,169.93,121.66,151.32,127.0,136.41,131.43,137.37,130.21,133.67,125.76,110.44,120.9,,133.39,193.87,164.06,138.49,,,,,,,,,,,,
2016-01-11,2016,1,139.03,117.89,136.01,133.22,128.82,142.31,169.74,121.06,,126.43,135.59,131.91,137.25,130.78,134.31,126.04,111.52,121.6,,130.09,192.28,165.67,137.92,,,,,,,,,,,,
2016-01-18,2016,1,139.31,118.8,135.87,134.13,128.45,141.37,169.53,120.68,,126.29,135.06,133.01,137.07,131.93,135.2,126.76,112.72,122.47,,127.15,190.56,166.34,137.98,,,,,,,,,,,,
2016-01-25,2016,1,139.56,119.74,135.86,134.93,128.08,140.66,168.92,120.78,150.34,126.57,134.37,134.26,136.85,132.98,136.13,128.2,113.89,123.33,,124.61,188.93,165.0,137.85,1.37,-0.04,0.5,0.12,-0.33,-0.12,41582.2,30652.87,41693.46,36886.99,26201.67,62524.87
2016-02-01,2016,2,139.89,120.36,136.2,135.8,127.71,140.18,,120.81,149.82,126.86,133.88,135.43,136.8,134.16,137.04,128.52,114.76,124.17,,122.57,187.23,163.43,137.8,1.57,-0.06,0.5,0.14,-0.29,-0.08,41725.67,30755.49,41841.02,36945.5,26313.5,62611.27
2016-02-08,2016,2,140.27,120.5,136.11,136.65,127.71,140.01,,121.05,149.68,127.29,133.78,136.28,136.69,135.06,137.97,129.42,114.85,124.7,,120.83,185.7,160.94,137.94,1.77,-0.08,0.49,0.16,-0.25,-0.03,41869.15,30858.11,41988.57,37004.02,26425.33,62697.67
2016-02-15,2016,2,140.88,120.71,136.02,137.44,127.71,139.5,166.3,121.42,149.52,127.71,134.01,137.21,136.65,136.24,138.91,131.51,114.99,125.59,,118.92,184.4,158.91,137.81,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-02-22,2016,2,141.36,120.77,135.82,137.51,127.7,140.06,165.53,121.78,149.78,128.29,134.06,137.85,136.38,136.84,139.36,132.41,114.73,126.69,,117.74,184.09,155.1,137.56,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-02-29,2016,2,141.29,120.14,134.85,136.84,127.29,139.87,164.54,121.77,149.66,128.86,133.72,137.2,136.04,137.25,138.63,133.84,113.8,127.2,,116.67,184.17,152.87,136.75,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-03-07,2016,3,141.11,119.06,,136.17,126.87,139.31,163.24,121.72,149.8,129.29,132.8,135.88,135.66,137.52,137.9,133.77,112.79,128.15,,115.95,184.26,151.11,,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-03-14,2016,3,141.45,118.6,,136.24,126.47,139.38,162.42,121.6,,129.57,132.37,135.03,135.26,137.66,137.8,134.04,112.7,129.69,,115.55,184.48,150.26,,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-03-21,2016,3,141.75,119.0,131.9,136.42,126.72,139.96,161.41,121.76,,129.71,132.65,134.33,134.78,137.89,138.0,135.25,113.45,130.92,,115.67,184.91,148.98,133.44,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-03-28,2016,3,141.96,119.66,131.29,136.15,126.97,140.04,159.74,121.67,,129.86,132.45,133.76,134.26,138.47,137.79,135.25,114.18,131.85,,115.85,185.7,148.61,132.5,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-04-04,2016,4,141.83,119.89,130.24,135.88,127.25,140.74,157.99,121.39,,130.14,131.87,133.1,134.25,138.47,137.26,135.05,114.61,132.1,,116.47,186.12,148.03,132.02,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-04-11,2016,4,141.6,119.97,129.31,136.12,127.53,140.41,156.16,121.24,,130.29,131.45,132.49,134.45,138.71,137.07,134.92,115.26,132.14,122.71,116.98,186.61,148.75,131.8,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-04-18,2016,4,141.83,120.5,129.25,136.71,128.22,141.21,154.75,121.43,,130.43,131.69,132.75,134.97,138.72,137.63,134.78,116.23,132.36,122.71,117.84,187.48,148.44,131.28,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-04-25,2016,4,141.98,120.99,129.21,137.24,128.92,141.6,153.53,121.82,,130.57,132.13,133.01,135.54,138.6,138.14,135.56,117.12,131.8,123.0,119.65,188.37,148.42,130.71,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-05-02,2016,5,142.01,121.14,129.16,137.75,129.61,141.72,152.42,122.62,150.12,131.0,132.85,133.37,136.12,138.79,138.54,136.05,117.6,131.09,124.14,122.06,188.86,148.07,130.32,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-05-09,2016,5,143.11,121.5,129.39,138.91,130.41,141.36,151.44,,149.63,131.71,133.75,134.36,137.19,139.28,139.54,136.91,118.42,131.15,125.71,124.8,189.07,149.42,130.66,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-05-16,2016,5,,122.7,130.08,140.83,131.22,141.6,151.57,,149.42,132.71,135.49,136.04,138.26,140.25,,138.51,119.93,132.39,128.57,127.91,189.12,151.33,131.92,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-05-23,2016,5,,124.33,131.37,143.31,132.37,141.04,151.73,,149.63,134.14,,138.38,139.17,,,139.86,121.85,134.13,132.14,131.33,189.51,153.03,133.53,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-05-30,2016,5,,127.16,133.59,146.44,134.18,141.58,151.89,131.69,149.82,136.0,140.29,141.71,140.36,,,142.17,124.56,,136.71,135.95,189.81,156.19,135.9,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-06-06,2016,6,153.94,130.59,136.52,149.7,136.5,142.21,152.1,135.91,149.84,138.29,143.57,145.52,141.41,146.47,150.57,144.63,127.26,,142.14,141.12,189.76,159.06,139.84,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-06-13,2016,6,157.81,134.11,139.62,153.3,138.83,143.34,152.58,140.43,149.69,141.0,146.93,149.15,143.0,148.95,153.96,146.97,131.05,143.48,147.71,146.19,189.5,161.77,,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-06-20,2016,6,161.88,137.73,143.31,156.87,141.52,,153.27,145.17,150.06,144.0,149.88,153.27,144.57,152.2,157.44,149.74,135.16,146.78,153.57,151.53,189.44,165.32,149.07,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-06-27,2016,6,165.27,141.14,146.97,160.07,143.95,145.94,154.94,149.84,150.57,147.14,152.45,157.15,145.58,155.1,160.59,152.35,138.55,149.82,159.29,156.73,189.51,168.56,153.94,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-07-04,2016,7,168.47,144.37,150.71,163.4,146.92,147.84,157.88,154.06,150.63,150.57,154.77,160.77,147.26,157.35,163.76,154.44,141.64,152.57,164.14,161.72,189.49,170.92,158.14,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-07-11,2016,7,171.8,147.86,154.48,166.52,149.52,149.93,,157.97,150.39,153.71,158.08,164.24,148.63,159.78,166.9,157.31,144.67,155.63,168.57,166.39,189.26,173.47,162.04,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-07-18,2016,7,174.26,150.43,157.7,169.05,151.46,151.36,165.58,161.19,150.54,156.57,160.82,166.78,149.73,161.4,169.21,159.75,146.93,157.92,172.14,169.72,188.88,175.3,165.35,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-07-25,2016,7,176.26,152.3,160.23,171.4,152.89,152.53,170.09,163.65,150.46,159.14,163.01,169.15,150.86,162.46,171.21,161.72,148.89,159.64,174.86,172.17,188.15,177.22,167.85,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-08-01,2016,8,178.07,154.13,162.58,173.17,153.77,154.17,174.6,165.61,150.93,161.29,165.11,171.92,151.46,163.83,173.14,164.02,149.73,161.98,177.14,173.71,,178.84,170.41,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-08-08,2016,8,179.27,155.56,164.31,174.32,154.45,155.75,178.58,166.93,150.64,162.86,166.55,173.62,152.08,164.08,174.43,165.13,149.78,163.57,178.57,174.34,187.43,179.64,172.06,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-08-15,2016,8,180.1,156.23,165.33,175.05,154.64,157.56,181.63,167.66,150.55,164.14,167.98,174.77,152.75,163.2,175.17,166.28,149.65,164.61,179.43,174.49,187.44,179.35,173.4,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-08-22,2016,8,180.56,156.34,165.7,175.3,154.27,158.32,183.35,168.1,150.73,164.86,168.98,175.56,153.05,163.2,175.44,167.15,149.42,165.04,179.86,174.45,187.4,179.36,174.13,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-08-29,2016,8,180.68,156.23,165.85,175.38,153.89,159.17,184.36,168.31,151.01,165.29,169.02,175.98,153.97,162.92,175.46,167.61,149.15,164.86,180.0,174.45,187.34,179.47,174.86,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-09-05,2016,9,180.74,156.16,165.63,175.48,153.96,160.05,184.76,168.09,150.84,165.71,168.65,176.42,155.02,162.87,175.53,167.82,148.83,164.63,180.0,174.66,187.2,179.59,175.42,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-09-12,2016,9,181.06,156.09,165.45,175.97,154.02,160.75,184.76,168.01,150.94,166.29,168.42,176.63,156.21,162.76,175.9,167.95,149.15,164.91,179.86,174.95,187.15,179.74,176.08,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-09-19,2016,9,181.86,156.53,166.04,176.81,154.94,161.0,185.05,168.1,150.52,167.14,168.6,177.34,157.4,163.27,176.76,168.37,150.14,165.68,179.71,175.25,187.01,180.45,177.02,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-09-26,2016,9,182.56,156.99,166.76,177.18,155.66,161.38,184.79,168.28,150.7,168.0,169.41,177.91,158.55,164.27,177.33,169.1,151.04,166.12,179.57,175.56,186.6,181.48,177.67,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-10-03,2016,10,182.58,157.16,167.58,176.71,155.21,161.93,184.58,167.96,150.89,168.57,169.62,177.92,159.68,165.52,176.99,170.59,151.14,165.89,179.0,175.58,186.03,,178.13,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-10-10,2016,10,181.89,156.44,168.06,175.51,155.16,162.29,184.63,167.05,150.31,168.57,168.84,176.92,160.55,165.77,175.87,169.95,150.41,165.07,177.71,175.27,185.49,182.07,178.14,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-10-17,2016,10,180.59,155.01,167.99,173.64,154.73,162.11,183.99,165.3,150.39,167.86,167.66,175.16,160.55,165.58,174.27,168.89,149.07,163.71,175.57,174.56,184.99,181.56,177.13,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-10-24,2016,10,179.04,,167.43,171.46,153.49,161.44,183.41,,150.53,166.29,166.19,172.97,160.42,165.13,172.17,167.36,147.35,161.99,,173.1,184.4,180.32,175.43,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-10-31,2016,10,177.12,,166.66,,152.26,161.2,182.77,,150.88,163.86,,170.8,160.15,164.56,,165.92,,,169.71,,183.56,179.31,173.63,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-11-07,2016,11,,,165.18,165.94,150.72,160.58,181.65,157.21,151.21,160.86,162.63,167.94,159.38,163.22,166.86,163.62,,,166.57,,182.63,177.62,171.13,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-11-14,2016,11,172.47,145.9,163.62,163.68,149.18,159.53,180.91,153.85,151.32,157.86,160.24,165.15,158.62,161.55,164.33,,139.96,154.07,163.29,165.94,182.02,175.85,168.7,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-11-21,2016,11,171.15,144.01,162.09,162.48,149.04,158.29,180.11,150.97,151.58,155.0,158.61,163.24,157.88,160.46,163.2,157.02,138.23,152.37,160.43,162.69,181.61,174.88,166.3,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-11-28,2016,11,170.86,143.37,160.68,162.4,148.83,157.51,179.19,148.61,152.38,152.71,158.53,162.36,157.15,160.01,163.04,155.06,137.74,151.49,158.29,159.16,181.43,174.8,164.71,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-12-05,2016,12,171.54,143.76,160.29,163.37,149.43,157.04,179.0,147.0,152.59,151.14,158.69,162.76,156.78,160.11,163.81,153.41,138.11,151.81,157.0,156.12,181.26,175.21,164.03,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-12-12,2016,12,172.4,144.84,160.62,164.35,150.4,157.03,178.84,146.09,152.74,150.29,160.19,164.06,156.36,160.73,165.0,152.45,138.91,152.55,156.43,153.63,181.41,176.2,164.44,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-12-19,2016,12,172.57,145.37,160.82,164.45,150.87,156.44,178.68,145.59,152.93,150.0,161.07,164.78,155.94,160.63,165.24,151.1,138.85,152.66,156.14,151.18,181.94,176.23,164.67,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2016-12-26,2016,12,171.95,145.41,160.33,164.13,150.95,156.28,178.36,145.02,153.29,150.0,161.27,164.39,155.94,159.82,164.84,149.21,137.91,152.17,156.0,149.03,182.5,176.06,164.98,1.97,-0.09,0.49,0.18,-0.2,0.01,42012.62,30960.73,42136.12,37062.53,26537.16,62784.07
2017-01-02,2017,1,171.59,145.56,159.88,164.25,151.09,156.39,178.1,144.73,153.54,150.0,161.37,164.71,155.81,159.09,164.96,147.69,138.13,152.53,156.14,148.35,182.93,176.06,165.36,,,,,,,,,,,,
2017-01-09,2017,1,171.36,146.04,159.74,164.12,150.83,156.16,178.15,144.51,153.44,150.0,161.46,165.28,155.62,158.84,164.93,146.97,138.82,152.73,156.29,148.36,183.04,175.94,166.12,,,,,,,,,,,,
2017-01-16,2017,1,170.33,145.53,159.38,163.37,150.25,155.76,177.94,144.42,153.68,150.14,160.21,165.13,155.54,157.2,164.19,146.02,138.61,152.36,156.43,148.84,182.91,175.02,166.42,,,,,,,,,,,,
2017-01-23,2017,1,169.08,144.67,158.5,162.31,149.23,155.26,177.99,144.5,153.93,150.29,159.69,164.36,155.35,155.69,163.2,144.9,138.2,151.86,156.57,149.04,182.11,173.76,166.34,2.06,0.66,1.07,0.67,1.03,0.2,43261.69,31787.01,43574.1,38044.54,27478.97,66993.59
2017-01-30,2017,1,168.24,143.81,157.57,161.48,148.21,155.22,177.21,144.87,154.2,150.71,158.9,163.95,155.28,154.39,162.51,143.43,137.94,151.53,157.14,149.67,181.8,172.89,166.27,2.08,0.85,1.22,0.79,1.34,0.25,43573.95,31993.58,43933.6,38290.04,27714.42,68045.97
