TIME,year,month,EL_peaches_jaunes,ES_peaches_jaunes,HU_peaches_jaunes,IT_peaches_jaunes,PT_peaches_jaunes,DE_peaches_jaunes,BE_peaches_jaunes,ES_peaches_blanches,HU_peaches_blanches,IT_peaches_blanches,DE_peaches_blanches,BE_peaches_blanches,BEL_gdp,ITA_gdp,FRA_gdp,ESP_gdp,IRL_gdp,BEL_inflazione,ITA_inflazione,FRA_inflazione,ESP_inflazione,IRL_inflazione
2004-05-17,2004.0,5.0,,,,,,,,,,,,,35429.40779333441,31317.20079432963,33797.16244184357,24907.00085058565,47754.202319424396,2.09728311239314,2.20673661423657,2.14208964640241,3.03924881090925,2.19962850718545
2004-05-24,2004.0,5.0,,,,,,,,,,,,,35429.40779333441,31317.20079432963,33797.16244184357,24907.00085058565,47754.202319424396,2.09728311239314,2.20673661423657,2.14208964640241,3.03924881090925,2.19962850718545
2004-06-07,2004.0,6.0,,,,,,,,,,,,,35429.40779333441,31317.20079432963,33797.16244184357,24907.00085058565,47754.202319424396,2.09728311239314,2.20673661423657,2.14208964640241,3.03924881090925,2.19962850718545
2004-06-14,2004.0,6.0,,,,,,,,,,,,,35429.40779333441,31317.20079432963,33797.16244184357,24907.00085058565,47754.202319424396,2.09728311239314,2.20673661423657,2.14208964640241,3.03924881090925,2.19962850718545
2004-06-21,2004.0,6.0,,148.44,,,,81.15118279569893,81.15118279569893,155.4588,,,81.28900332225913,81.28900332225913,35429.40779333441,31317.20079432963,33797.16244184357,24907.00085058565,47754.202319424396,2.09728311239314,2.20673661423657,2.14208964640241,3.03924881090925,2.19962850718545
2004-06-28,2004.0,6.0,,134.344,,,,81.15118279569893,81.15118279569893,136.068,,,81.28900332225913,81.28900332225913,35429.40779333441,31317.20079432963,33797.16244184357,24907.00085058565,47754.202319424396,2.09728311239314,2.20673661423657,2.14208964640241,3.03924881090925,2.19962850718545
2004-07-05,2004.0,7.0,,115.91,,54.778,,81.15118279569893,81.15118279569893,111.76199999999999,,,81.28900332225913,81.28900332225913,35429.40779333441,31317.20079432963,33797.16244184357,24907.00085058565,47754.202319424396,2.09728311239314,2.20673661423657,2.14208964640241,3.03924881090925,2.19962850718545
2004-07-12,2004.0,7.0,,99.24533333333333,,51.712,,81.15118279569893,81.15118279569893,94.4138,,,81.28900332225913,81.28900332225913,35429.40779333441,31317.20079432963,33797.16244184357,24907.00085058565,47754.202319424396,2.09728311239314,2.20673661423657,2.14208964640241,3.03924881090925,2.19962850718545
2004-07-19,2004.0,7.0,,84.98400000000001,103.602,52.896,,81.15118279569893,81.15118279569893,77.0656,107.16799999999998,,81.28900332225913,81.28900332225913,35429.40779333441,31317.20079432963,33797.16244184357,24907.00085058565,47754.202319424396,2.09728311239314,2.20673661423657,2.14208964640241,3.03924881090925,2.19962850718545
2004-07-26,2004.0,7.0,,75.012,93.794,54.791999999999994,,81.15118279569893,81.15118279569893,66.6212,101.04666666666665,,81.28900332225913,81.28900332225913,35429.40779333441,31317.20079432963,33797.16244184357,24907.00085058565,47754.202319424396,2.09728311239314,2.20673661423657,2.14208964640241,3.03924881090925,2.19962850718545
2004-08-02,2004.0,8.0,,70.1915,84.046,56.6688,,81.15118279569893,81.15118279569893,60.7716,98.09,67.5012,81.28900332225913,81.28900332225913,35429.40779333441,31317.20079432963,33797.16244184357,24907.00085058565,47754.202319424396,2.09728311239314,2.20673661423657,2.14208964640241,3.03924881090925,2.19962850718545
2004-08-09,2004.0,8.0,,64.3545,78.38199999999999,56.5484,,81.15118279569893,81.15118279569893,59.5168,95.13333333333333,67.0356,81.28900332225913,81.28900332225913,35429.40779333441,31317.20079432963,33797.16244184357,24907.00085058565,47754.202319424396,2.09728311239314,2.20673661423657,2.14208964640241,3.03924881090925,2.19962850718545
2004-08-16,2004.0,8.0,,60.367000000000004,70.922,56.6528,,81.15118279569893,81.15118279569893,57.7876,92.17666666666665,66.0692,81.28900332225913,81.28900332225913,35429.40779333441,31317.20079432963,33797.16244184357,24907.00085058565,47754.202319424396,2.09728311239314,2.20673661423657,2.14208964640241,3.03924881090925,2.19962850718545
2004-08-23,2004.0,8.0,,57.595000000000006,68.098,56.288,,81.15118279569893,81.15118279569893,56.876,89.22,64.002,81.28900332225913,81.28900332225913,35429.40779333441,31317.20079432963,33797.16244184357,24907.00085058565,47754.202319424396,2.09728311239314,2.20673661423657,2.14208964640241,3.03924881090925,2.19962850718545
2004-08-30,2004.0,8.0,,54.96900000000001,63.239999999999995,55.19199999999999,,81.15118279569893,81.15118279569893,55.544000000000004,86.26333333333332,60.16799999999999,81.28900332225913,81.28900332225913,35429.40779333441,31317.20079432963,33797.16244184357,24907.00085058565,47754.202319424396,2.09728311239314,2.20673661423657,2.14208964640241,3.03924881090925,2.19962850718545
2004-09-06,2004.0,9.0,,52.669500000000006,65.308,54.7152,,81.15118279569893,81.15118279569893,53.586400000000005,83.93599999999999,57.10080000000001,81.28900332225913,81.28900332225913,35429.40779333441,31317.20079432963,33797.16244184357,24907.00085058565,47754.202319424396,2.09728311239314,2.20673661423657,2.14208964640241,3.03924881090925,2.19962850718545
2004-09-13,2004.0,9.0,,51.7245,67.397,54.4576,,81.15118279569893,81.15118279569893,51.8612,83.67699999999999,54.3504,81.28900332225913,81.28900332225913,35429.40779333441,31317.20079432963,33797.16244184357,24907.00085058565,47754.202319424396,2.09728311239314,2.20673661423657,2.14208964640241,3.03924881090925,2.19962850718545
2004-09-20,2004.0,9.0,,52.572,74.36300000000001,54.90643076923077,,81.15118279569893,81.15118279569893,50.4804,85.48633333333333,53.18341538461539,81.28900332225913,81.28900332225913,35429.40779333441,31317.20079432963,33797.16244184357,24907.00085058565,47754.202319424396,2.09728311239314,2.20673661423657,2.14208964640241,3.03924881090925,2.19962850718545
2004-09-27,2004.0,9.0,,54.516,70.505,56.061692307692304,,81.15118279569893,81.15118279569893,49.35,78.563,53.59984615384616,81.28900332225913,81.28900332225913,35429.40779333441,31317.20079432963,33797.16244184357,24907.00085058565,47754.202319424396,2.09728311239314,2.20673661423657,2.14208964640241,3.03924881090925,2.19962850718545
